"gender","condtn","wave","round","position","order","partner","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","you_call","them_cal","date_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3"
1,1,10,9,7,4,5,0,0.2,0,27,2,15,20,20,15,15,15,0,6,8,9,8,10,6,7,6,2,33,8,6,2,7,2,3,1,7,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1,5,22,22,15,15,5,21,15,15,25,10,25,10,7,9,7,10,7,1,9,9,8,9,8,9,9,8,1,8,1,3,19,19,17,19,10,16,7,9,10,9,8,0,0,0,20,20,20,15,10,15,7,9,10,8,9
1,1,10,9,6,3,6,0,0.32,0,34,2,10,25,20,20,5,20,0,6,8,8,6,8,5,6,7,2,33,8,6,2,7,2,3,1,7,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1,5,22,22,15,15,5,21,15,15,25,10,25,10,7,9,7,10,7,0,6,7,6,5,5,5,6,4,0,8,1,3,19,19,17,19,10,16,7,9,10,9,8,0,0,0,20,20,20,15,10,15,7,9,10,8,9
1,1,10,9,5,2,7,0,-0.18,0,26,4,10,30,30,10,10,10,0,5,5,6,5,7,6,6,3,2,33,8,6,2,7,2,3,1,7,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1,5,22,22,15,15,5,21,15,15,25,10,25,10,7,9,7,10,7,1,8,9,8,10,9,10,9,6,0,8,1,3,19,19,17,19,10,16,7,9,10,9,8,0,0,0,20,20,20,15,10,15,7,9,10,8,9
1,1,10,9,9,6,8,0,0.19,0,29,4,90,2,2,2,2,2,0,5,8,9,6,10,5,6,6,2,33,8,6,2,7,2,3,1,7,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1,5,22,22,15,15,5,21,15,15,25,10,25,10,7,9,7,10,7,1,2,9,7,9,9,9,8,7,0,8,1,3,19,19,17,19,10,16,7,9,10,9,8,0,0,0,20,20,20,15,10,15,7,9,10,8,9
1,1,10,9,7,7,5,0,0.03,0,27,2,15,20,20,15,15,15,0,6,8,8,6,7,6,6,6,2,33,7,6,2,2,6,4,1,10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,19,19,19,19,19,5,13,20,30,15,15,7,8,10,9,10,9,0,5,8,7,4,8,8,5,6,0,6,3,3,20,20,20,20,15,5,8,10,10,9,8,1,0,1,20,20,20,20,15,5,7,9,10,8,8
1,1,10,9,4,4,9,1,0.44,0,26,3,20,20,25,20,5,10,1,3,6,7,5,3,7,6,6,2,33,7,6,2,2,6,4,1,10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,19,19,19,19,19,5,13,20,30,15,15,7,8,10,9,10,9,1,8,9,8,8,8,8,8,7,0,6,3,3,20,20,20,20,15,5,8,10,10,9,8,1,0,1,20,20,20,20,15,5,7,9,10,8,8
0,2,11,21,4,17,1,0,0.43,0,29,2,30,25,18,18,4,5,0,1,7,8,5,7,4,3,2,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,5,6,7,6,7,5,5,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,19,2,1,0.5,0,24,3,30,10,20,20,10,10,1,5,6,8,7,7,8,6,7,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,6,7,7,7,7,8,7,7,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,11,3,0,0.29,0,21,2,25,10,25,5,10,25,1,6,6,7,5,6,7,6,7,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,6,7,7,5,6,5,6,5,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,3,4,0,0.58,0,26,2,24,16,28,14,8,10,0,4,7,7,2,6,3,5,4,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,6,6,7,6,7,4,6,5,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,18,6,0,0.68,0,32,2,25,15,20,25,10,5,0,5,7,7,5,8,3,5,3,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,5,6,6,5,7,6,6,5,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,20,7,0,0.27,0,25,2,27,15,28,10,10,10,0,4,7,7,4,6,4,3,4,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,7,6,7,7,8,6,7,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,10,8,0,0.49,0,25,2,25,20,30,15,5,5,0,2,7,7,3,7,2,4,4,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,5,6,7,4,5,6,5,5,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,8,9,0,0.6,0,27,2,20,20,20,15,5,20,0,3,6,8,4,5,4,4,2,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,7,7,7,7,6,8,7,7,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,6,11,0,-0.29,1,27,4,50,10,10,10,10,10,0,3,3,3,6,6,1,1,1,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,4,8,8,5,6,4,5,5,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,1,13,1,0.01,0,24,6,20,20,25,25,5,5,1,5,5,5,4,4,4,4.5,8,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,6,8,8,6,7,6,7,7,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,14,16,0,0.29,0,27,2,20,20,15,25,10,10,0,3,6,6,4,4,5,4,2,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,5,5,6,5,6,8,6,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,15,17,0,0.13,1,28,4,20,30,10,20,0,20,0,2,3,6,2,6,2,3,2,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,7,7,7,7,7,8,8,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,2,18,0,0.4,0,34,2,30,10,30,10,5,15,0,2,5,6,5,5,4,4,3,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,6,7,7,5,7,4,5,4,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,16,19,0,0.09,1,27,4,20,20,15,15,12,18,1,5,9,8,7,6,6,7,7,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,4,7,7,6,8,6,6,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,5,20,0,-0.04,0,28,1,20,18,20,17,10,15,1,4,10,8,6,7,7,8,6,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,0,5,7,6,6,7,7,6,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,4,21,21,0,0.38,0,28,3,23,18,21,18,10,10,0,4,6,7,6,5,8,6,6,2,33,3,4,1,1,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,7,25,30,10,10,5,20,40,20,5,20,5,20,8,10,9,8,7,1,5,7,6,6,6,5,7,6,0,8,1,3,20,20,10,20,10,20,8,9,9,8,7,0,1,0,25,20,10,10,10,25,8,10,9,8,8
0,2,11,21,1,14,1,0,0.39,1,29,2,30,25,18,18,4,5,0,4,5,8,6,8,4,4,1,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,1,7,8,9,6,7,4,7,5,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,16,2,0,0.19,0,24,3,30,10,20,20,10,10,0,8,7,8,5,6,5,5,2,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,5,6,7,5,5,3,4,3,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,21,4,0,0.72,1,26,2,24,16,28,14,8,10,1,10,10,10,10,10,10,10,10,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,2,8,8,5,7,8,3,1,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,15,6,0,0.59,1,32,2,25,15,20,25,10,5,1,6,5,5,3,5,5,8,8,1,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,7,8,6,5,6,7,4,1,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,17,7,0,0.5,1,25,2,27,15,28,10,10,10,0,9,1,6,3,4,2,1,1,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,5,1,8,4,5,2,5,1,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,7,8,0,0.52,1,25,2,25,20,30,15,5,5,0,7,7,9,7,8,6,6,2,1,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,5,7,8,5,5,2,5,3,1,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,5,9,0,0.19,1,27,2,20,20,20,15,5,20,0,5,5,7,4,9,8,6,7,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,1,7,8,8,5,7,6,7,6,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,3,11,0,0.12,0,27,4,50,10,10,10,10,10,1,10,9,9,9,9,9,9,9,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,6,9,9,5,7,2,6,5,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,19,13,0,-0.42,0,24,6,20,20,25,25,5,5,1,9,9,9,9,9,9,9,9,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,6,8,8,4,7,4,7,4,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,10,15,0,0.04,0,22,4,35,40,5,5,7,8,0,7,6,6,6,6,4,5,5,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,6,6,7,4,8,2,5,4,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,11,16,0,0.47,1,27,2,20,20,15,25,10,10,0,4,5,5,5,6,5,4,3,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,7,7,6,6,4,7,4,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,12,17,0,0.12,0,28,4,20,30,10,20,0,20,0,4,3,7,5,5,5,5,3,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,8,7,7,7,5,7,5,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,20,18,0,0.53,1,34,2,30,10,30,10,5,15,0,3,3,8,5,7,8,3,3,1,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,7,9,7,4,4,7,5,1,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,13,19,0,0.46,0,27,4,20,20,15,15,12,18,1,6,7,7,6,6,6,6,5,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,6,8,8,6,7,4,7,4,1,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,2,20,0,0.32,0,28,1,20,18,20,17,10,15,0,7,9,9,4,5,4,5,4,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,7,7,8,6,8,4,6,4,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,1,18,21,0,0.37,0,28,3,23,18,21,18,10,10,0,5,5,6,4,6,4,4,4,2,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0,6,6,7,6,8,3,5,4,0,5,1,2,17,18,19,18,16,12,7,8,8,7,8,0,0,0,17,18,18,18,17,12,7,9,7,8,9
0,2,11,21,8,21,1,0,0.53,0,29,2,30,25,18,18,4,5,0,2,8,8,7,8,9,7,1,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,0,5,7,8,5,8,7,6,3,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,15,3,0,0.43,0,21,2,25,10,25,5,10,25,1,5,6,8,5,7,8,7,7,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,0,6,8,7,6,7,6,7,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,7,4,1,0.39,0,26,2,24,16,28,14,8,10,1,7,7,8,7,5,6,9,10,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,7,7,8,7,8,6,8,10,1,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,1,6,0,0.36,0,32,2,25,15,20,25,10,5,0,5,5,5,3,5,5,5,2,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,0,6,8,7,7,5,4,5,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,14,8,1,0.62,0,25,2,25,20,30,15,5,5,1,7,7,8,7,8,7,7,5,1,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,7,9,9,8,8,6,7,5,1,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,12,9,0,0.43,0,27,2,20,20,20,15,5,20,0,6,7,9,5,9,5,6,2,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,0,4,7,7,4,6,5,5,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,11,10,1,0.34,0,23,1,25,15,20,20,10,10,1,10,9,9,9,9,9,10,6,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,7,8,6,8,7,7,8,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,5,13,1,-0.18,0,24,6,20,20,25,25,5,5,1,6,6,6,6,6,6,6,6,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,6,9,7,7,6,5,7,4,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,17,15,0,0.31,1,22,4,35,40,5,5,7,8,1,7,8,8,6,6,6,7,6,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,0,5,6,6,7,10,5,6,4,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,6,18,0,0.75,0,34,2,30,10,30,10,5,15,0,4,6,9,7,8,5,6,4,1,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,7,9,10,6,8,5,8,5,1,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,20,19,1,0.47,1,27,4,20,20,15,15,12,18,1,6,8,8,6,6,7,6,7,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,6,7,9,7,10,7,7,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,8,4,21,0,0.4,0,28,3,23,18,21,18,10,10,0,3,6,8,6,6,4,4,5,2,27,10,4,4,4,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,6,1,7,7,8,8,9,4,7,5,0,6,3,3,19,17,19,15,15,15,7,8,8,7,7,0,1,0,18,16,18,16,16,16,7,6,8,6,6
0,2,11,21,3,16,1,0,0.34,0,29,2,30,25,18,18,4,5,0,2,7,7,5,5,4,4,1,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,6,8,8,6,5,7,6,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,18,2,0,0.39,0,24,3,30,10,20,20,10,10,0,3,0,6,5,4,5,6,5,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,5,6,7,6,6,6,7,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,10,3,1,0.54,0,21,2,25,10,25,5,10,25,1,6,6,7,5,6,7,6,6,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,1,8,8,8,8,7,7,7,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,2,4,1,0.7,0,26,2,24,16,28,14,8,10,1,8,10,9,7,5,8,9,10,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,1,8,10,9,8,7,8,9,10,1,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,17,6,0,0.68,0,32,2,25,15,20,25,10,5,0,5,5,6,5,5,2,5,3,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,5,7,7,6,6,4,6,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,19,7,0,-0.01,0,25,2,27,15,28,10,10,10,0,7,8,10,9,7,8,4,1,1,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,1,8,6,8,8,8,5,6,5,1,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,9,8,1,0.63,0,25,2,25,20,30,15,5,5,1,7,7,8,7,7,7,7,3,1,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,1,4,8,8,7,8,7,7,5,1,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,7,9,0,0.48,0,27,2,20,20,20,15,5,20,0,3,7,9,3,5,3,5,5,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,6,8,9,6,6,5,6,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,5,11,0,0.08,1,27,4,50,10,10,10,10,10,1,6,6,6,6,6,6,8,8,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,3,6,7,5,7,4,7,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
0,2,11,21,3,21,13,0,0.08,0,24,6,20,20,25,25,5,5,1,6,6,6,6,6,6,6,6,2,26,10,4,1,4,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,8,0,5,7,7,5,6,5,6,5,0,3,1,3,30,20,20,15,10,5,5,8,8,7,8,0,2,0,25,30,25,5,10,5,6,8,8,7,8
